Breed,Image File Name,Image File Path,Image Size (KB),Download Time,Resolution,Image Format,Source URL,Status,Dominant Color
Pug,image_407.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_407.jpg,106.26,3/26/2025 2:30,634x771,JPEG,https://www.pinterest.com/pin/549087379579288546/,Success,#08080a
Pug,image_408.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_408.jpg,44.79,3/26/2025 2:30,564x564,JPEG,https://www.pinterest.com/pin/9781324183603033/,Success,#f2f0e3
Pug,image_409.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_409.jpg,59.65,3/26/2025 2:30,640x800,JPEG,https://www.pinterest.com/pin/293156257009893498/,Success,#ffffff
Pug,image_410.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_410.jpg,11.44,3/26/2025 2:31,236x420,JPEG,https://www.pinterest.com/pin/580049627040440701/,Success,#010103
Pug,image_411.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_411.jpg,50.01,3/26/2025 2:31,736x777,JPEG,https://www.pinterest.com/pin/111956740731417963/,Success,#ddcdb4
Pug,image_412.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_412.jpg,12.54,3/26/2025 2:31,236x236,JPEG,https://www.pinterest.com/pin/228417012335054716/,Success,#ffffff
Pug,image_413.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_413.jpg,14.18,3/26/2025 2:31,236x236,JPEG,https://www.pinterest.com/pin/633387431515734/,Success,#ffffff
Pug,image_414.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_414.jpg,37.3,3/26/2025 2:32,512x640,JPEG,https://www.pinterest.com/pin/554716879120402915/,Success,#cfcbc0
Pug,image_415.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_415.jpg,7.88,3/26/2025 2:32,236x236,JPEG,https://www.pinterest.com/pin/1041035270084507356/,Success,#ffffff
Pug,image_416.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_416.jpg,89.03,3/26/2025 2:32,564x584,JPEG,https://www.pinterest.com/pin/811985007829227389/,Success,#010508
Pug,image_417.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_417.jpg,48.14,3/26/2025 2:32,480x480,JPEG,https://www.pinterest.com/pin/397020523390048817/,Success,#695147
Pug,image_418.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_418.jpg,120.72,3/26/2025 2:33,736x1104,JPEG,https://www.pinterest.com/pin/1147573548774910197/,Success,#6d6e68
Pug,image_419.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_419.jpg,8.24,3/26/2025 2:33,236x225,JPEG,https://www.pinterest.com/pin/2322237293703181/,Success,#c7ac77
Pug,image_420.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_420.jpg,54.6,3/26/2025 2:33,564x674,JPEG,https://www.pinterest.com/pin/689050811755558559/,Success,#c8c6b7
Pug,image_421.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_421.jpg,15.54,3/26/2025 2:33,236x201,JPEG,https://www.pinterest.com/pin/154740937194849798/,Success,#131416
Pug,image_422.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_422.jpg,33.93,3/26/2025 2:34,423x750,JPEG,https://www.pinterest.com/pin/116671446573022862/,Success,#d7b59a
Pug,image_423.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_423.jpg,63.39,3/26/2025 2:34,720x729,JPEG,https://www.pinterest.com/pin/447404544244627921/,Success,#ffffff
Pug,image_424.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_424.jpg,17.11,3/26/2025 2:34,236x236,JPEG,https://www.pinterest.com/pin/22166223145501929/,Success,#f3c6dd
Pug,image_425.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_425.jpg,29.4,3/26/2025 2:34,409x499,JPEG,https://www.pinterest.com/pin/ARO-MYEcCRv8RUPASr3cfcqK9oFMLFGYm-V_Ew_x4_dV05d9mjsrTmI/,Success,#fdfdfd
Pug,image_426.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_426.jpg,19.8,3/26/2025 2:34,236x244,JPEG,https://www.pinterest.com/pin/3518505934760778/,Success,#b3b3b3
Pug,image_427.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_427.jpg,133.61,3/26/2025 2:34,736x1165,JPEG,https://www.pinterest.com/pin/193162271513062290/,Success,#f9dcce
Pug,image_428.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_428.jpg,54.68,3/26/2025 2:35,736x981,JPEG,https://www.pinterest.com/pin/1062568105812600926/,Success,#fafafa
Pug,image_429.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_429.jpg,29.66,3/26/2025 2:35,338x600,JPEG,https://www.pinterest.com/pin/64598575881199042/,Success,#ffffff
Pug,image_430.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_430.jpg,70.07,3/26/2025 2:35,554x831,JPEG,https://www.pinterest.com/pin/78883430944980867/,Success,#cbc4b2
Pug,image_431.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_431.jpg,17.01,3/26/2025 2:35,236x382,JPEG,https://www.pinterest.com/pin/422916221265872812/,Success,#ffffff
Pug,image_432.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_432.jpg,44.27,3/26/2025 2:36,474x561,JPEG,https://www.pinterest.com/pin/8444318046434204/,Success,#000000
Pug,image_433.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_433.jpg,84.15,3/26/2025 2:36,720x960,JPEG,https://www.pinterest.com/pin/246361042112782914/,Success,#000000
Pug,image_434.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_434.jpg,16.62,3/26/2025 2:37,240x320,JPEG,https://www.pinterest.com/pin/264656915577812988/,Success,#f7f7f5
Pug,image_435.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_435.jpg,14.34,3/26/2025 2:38,236x236,JPEG,https://www.pinterest.com/pin/26529085290296197/,Success,#999a9e
Pug,image_436.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_436.jpg,69.98,3/26/2025 2:38,735x736,JPEG,https://www.pinterest.com/pin/246361042112860822/,Success,#e0dbc8
Pug,image_437.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_437.jpg,73.06,3/26/2025 2:38,540x720,JPEG,https://www.pinterest.com/pin/32228953556018441/,Success,#a7342f
Pug,image_438.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_438.jpg,9.67,3/26/2025 2:38,236x315,JPEG,https://www.pinterest.com/pin/386676318023525321/,Success,#b3b4b6
Pug,image_439.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_439.jpg,11.81,3/26/2025 2:39,236x236,JPEG,https://www.pinterest.com/pin/609252655870087067/,Success,#f3f4f9
Pug,image_440.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_440.jpg,8.95,3/26/2025 2:39,236x353,JPEG,https://www.pinterest.com/pin/2885187239197385/,Success,#f5f5f5
Pug,image_441.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_441.jpg,140.13,3/26/2025 2:39,736x981,JPEG,https://www.pinterest.com/pin/648236940152563026/,Success,#000000
Pug,image_442.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_442.jpg,21.25,3/26/2025 2:39,236x439,JPEG,https://www.pinterest.com/pin/282249101641198577/,Success,#f4f5ef
Pug,image_443.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_443.jpg,77.64,3/26/2025 2:40,736x766,JPEG,https://www.pinterest.com/pin/302726406201067655/,Success,#ffffff
Pug,image_444.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_444.jpg,76.52,3/26/2025 2:40,736x981,JPEG,https://www.pinterest.com/pin/2814818511711955/,Success,#d3d0c1
Pug,image_445.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_445.jpg,137.94,3/26/2025 2:40,736x981,JPEG,https://www.pinterest.com/pin/456763587227859316/,Success,#000000
Pug,image_446.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_446.jpg,9.98,3/26/2025 2:40,236x236,JPEG,https://www.pinterest.com/pin/642185228146423365/,Success,#1b2831
Pug,image_447.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_447.jpg,46.67,3/26/2025 2:41,640x640,JPEG,https://www.pinterest.com/pin/1058697824896655661/,Success,#010101
Pug,image_448.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_448.jpg,68.08,3/26/2025 2:41,728x677,JPEG,https://www.pinterest.com/pin/5418462045726688/,Success,#02609d
Pug,image_449.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_449.jpg,11.54,3/26/2025 2:42,235x418,JPEG,https://www.pinterest.com/pin/197384396162310299/,Success,#000000
Pug,image_450.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_450.jpg,15.84,3/26/2025 2:42,235x294,JPEG,https://www.pinterest.com/pin/1089589703584980158/,Success,#acbfdd
Pug,image_451.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_451.jpg,10.62,3/26/2025 2:42,236x236,JPEG,https://www.pinterest.com/pin/652107221093609966/,Success,#314f8d
Pug,image_452.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_452.jpg,63.44,3/26/2025 2:43,720x1080,JPEG,https://www.pinterest.com/pin/292382200828629143/,Success,#a6aeb0
Pug,image_453.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_453.jpg,7.85,3/26/2025 2:43,236x236,JPEG,https://www.pinterest.com/pin/4608026973220120576/,Success,#bababa
Pug,image_454.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_454.jpg,94.55,3/26/2025 2:43,736x1308,JPEG,https://www.pinterest.com/pin/5488830790002961/,Success,#da0000
Pug,image_455.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_455.jpg,11.57,3/26/2025 2:43,236x236,JPEG,https://www.pinterest.com/pin/432908582904766351/,Success,#131114
Pug,image_456.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_456.jpg,8.36,3/26/2025 2:44,236x337,JPEG,https://www.pinterest.com/pin/461759768022578051/,Success,#767676
Pug,image_457.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_457.jpg,21.31,3/26/2025 2:44,236x419,JPEG,https://www.pinterest.com/pin/505388389433108553/,Success,#0d0713
Pug,image_458.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_458.jpg,115.85,3/26/2025 2:44,736x1308,JPEG,https://www.pinterest.com/pin/114982596731080821/,Success,#ffffff
Pug,image_459.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_459.jpg,91.1,3/26/2025 2:44,736x833,JPEG,https://www.pinterest.com/pin/1477812363152606/,Success,#fbfcfe
Pug,image_460.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_460.jpg,21.53,3/26/2025 2:44,236x315,JPEG,https://www.pinterest.com/pin/918312180247553183/,Success,#f8f8f8
Pug,image_461.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_461.jpg,9.63,3/26/2025 2:44,236x153,JPEG,https://www.pinterest.com/pin/33988172178266720/,Success,#909285
Pug,image_462.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_462.jpg,16.65,3/26/2025 2:45,236x303,JPEG,https://www.pinterest.com/pin/551831760590149478/,Success,#505e5e
Pug,image_463.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_463.jpg,13.09,3/26/2025 2:45,236x314,JPEG,https://www.pinterest.com/pin/579768152067669710/,Success,#372f2d
Pug,image_464.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_464.jpg,32.41,3/26/2025 2:45,640x640,JPEG,https://www.pinterest.com/pin/619878336197639666/,Success,#c7c6cb
Pug,image_465.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_465.jpg,6.36,3/26/2025 2:45,236x236,JPEG,https://www.pinterest.com/pin/907756868621707453/,Success,#f5f5f5
Pug,image_466.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_466.jpg,26.31,3/26/2025 2:46,236x316,JPEG,https://www.pinterest.com/pin/1266706120427460/,Success,#ffffff
Pug,image_467.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_467.jpg,14.31,3/26/2025 2:46,235x219,JPEG,https://www.pinterest.com/pin/605241637434750322/,Success,#7fb6dd
Pug,image_468.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_468.jpg,14.05,3/26/2025 2:48,236x314,JPEG,https://www.pinterest.com/pin/351912445319014/,Success,#f0f9f8
Pug,image_469.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_469.jpg,18.69,3/26/2025 2:48,236x314,JPEG,https://www.pinterest.com/pin/368380444539907479/,Success,#fffeff
Pug,image_470.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_470.jpg,14.99,3/26/2025 2:48,236x232,JPEG,https://www.pinterest.com/pin/105412447518486534/,Success,#0b0c06
Pug,image_471.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_471.jpg,6.54,3/26/2025 2:49,236x236,JPEG,https://www.pinterest.com/pin/578008933455576177/,Success,#b89289
Pug,image_472.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_472.jpg,11.37,3/26/2025 2:49,236x270,JPEG,https://www.pinterest.com/pin/2603712257639039/,Success,#e6dedb
Pug,image_473.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_473.jpg,18.85,3/26/2025 2:49,236x314,JPEG,https://www.pinterest.com/pin/542050505165632025/,Success,#3b2e1e
Pug,image_474.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_474.jpg,22.34,3/26/2025 2:49,236x314,JPEG,https://www.pinterest.com/pin/66780006958974575/,Success,#0c0d11
Pug,image_475.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_475.jpg,22.59,3/26/2025 2:50,236x419,JPEG,https://www.pinterest.com/pin/598626975496372476/,Success,#6b605e
Pug,image_476.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_476.jpg,57.26,3/26/2025 2:51,564x752,JPEG,https://www.pinterest.com/pin/7177680650822215/,Success,#40362a
Pug,image_477.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_477.jpg,15.57,3/26/2025 2:51,236x419,JPEG,https://www.pinterest.com/pin/148126275237122401/,Success,#b5b0b6
Pug,image_478.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_478.jpg,12.48,3/26/2025 2:52,236x419,JPEG,https://www.pinterest.com/pin/654570127106909599/,Success,#26384c
Pug,image_479.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_479.jpg,16.07,3/26/2025 2:52,235x418,JPEG,https://www.pinterest.com/pin/1052857219120133343/,Success,#35548b
Pug,image_480.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_480.jpg,73.44,3/26/2025 2:52,720x900,JPEG,https://www.pinterest.com/pin/829647562646442014/,Success,#000000
Pug,image_481.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_481.jpg,14.07,3/26/2025 2:52,236x315,JPEG,https://www.pinterest.com/pin/433260426663512711/,Success,#ffffff
Pug,image_482.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_482.jpg,21.98,3/26/2025 2:53,470x406,JPEG,https://www.pinterest.com/pin/1337074870436102/,Success,#d4d4d4
Pug,image_483.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_483.jpg,49.62,3/26/2025 2:53,640x640,JPEG,https://www.pinterest.com/pin/7177680650797186/,Success,#0d0d0b
Pug,image_484.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_484.jpg,15.96,3/26/2025 2:53,236x240,JPEG,https://www.pinterest.com/pin/922112092451288112/,Success,#f1ddc4
Pug,image_485.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_485.jpg,15.01,3/26/2025 2:53,236x288,JPEG,https://www.pinterest.com/pin/318770479858413270/,Success,#272731
Pug,image_486.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_486.jpg,24.54,3/26/2025 2:54,236x416,JPEG,https://www.pinterest.com/pin/306807793365209091/,Success,#eee3ad
Pug,image_487.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_487.jpg,11.7,3/26/2025 2:54,236x236,JPEG,https://www.pinterest.com/pin/703756186583970/,Success,#16151b
Pug,image_488.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_488.jpg,13.27,3/26/2025 2:55,236x255,JPEG,https://www.pinterest.com/pin/68745847909/,Success,#ffffff
Pug,image_489.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_489.jpg,140.32,3/26/2025 2:55,675x1200,JPEG,https://www.pinterest.com/pin/7177680649785239/,Success,#e0d9c7
Pug,image_490.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_490.jpg,11.03,3/26/2025 2:55,236x177,JPEG,https://www.pinterest.com/pin/46161964912476818/,Success,#d4d4d2
Pug,image_491.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_491.jpg,9.46,3/26/2025 2:55,236x224,JPEG,https://www.pinterest.com/pin/4574037101924307/,Success,#dedfe1
Pug,image_492.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_492.jpg,14.18,3/26/2025 2:56,236x314,JPEG,https://www.pinterest.com/pin/AeBhnvUsWpJhEIY6tF_7M1dNl9TBR3nKleavZRBKAUwT50sUKS-13qk/,Success,#ffffff
Pug,image_493.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_493.jpg,19.11,3/26/2025 2:56,236x341,JPEG,https://www.pinterest.com/pin/10977592836019728/,Success,#000000
Pug,image_494.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_494.jpg,14.52,3/26/2025 2:56,236x295,JPEG,https://www.pinterest.com/pin/1688918605894481/,Success,#ffffff
Pug,image_495.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_495.jpg,16.27,3/26/2025 2:56,236x236,JPEG,https://www.pinterest.com/pin/793970609344589719/,Success,#1a1a1a
Pug,image_496.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_496.jpg,11.76,3/26/2025 2:57,235x267,JPEG,https://www.pinterest.com/pin/959477895591148628/,Success,#ffffff
Pug,image_497.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_497.jpg,7.92,3/26/2025 2:57,236x236,JPEG,https://www.pinterest.com/pin/155303888136323600/,Success,#312d2a
Pug,image_498.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_498.jpg,11.36,3/26/2025 2:58,236x263,JPEG,https://www.pinterest.com/pin/422281210896086/,Success,#ffffff
Pug,image_499.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_499.jpg,13.81,3/26/2025 2:58,236x272,JPEG,https://www.pinterest.com/pin/164311086378337248/,Success,#080b04
Pug,image_500.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Pug\image_500.jpg,80.08,3/26/2025 2:58,659x824,JPEG,https://www.pinterest.com/pin/12877548931474169/,Success,#15100c
Golden Retriever,image_1.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_1.jpg,66,3/26/2025 3:03,736x1308,JPEG,https://www.pinterest.com/pin/146930006587854636/,Success,#ded9d3
Golden Retriever,image_2.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_2.jpg,112.2,3/26/2025 3:03,736x1123,JPEG,https://www.pinterest.com/pin/14073817580236137/,Success,#11110f
Golden Retriever,image_3.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_3.jpg,61.43,3/26/2025 3:03,612x877,JPEG,https://www.pinterest.com/pin/652388696058687227/,Success,#b79371
Golden Retriever,image_4.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_4.jpg,27.19,3/26/2025 3:04,236x419,JPEG,https://www.pinterest.com/pin/10836855346415560/,Success,#0c0d12
Golden Retriever,image_5.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_5.jpg,88.07,3/26/2025 3:04,720x702,JPEG,https://www.pinterest.com/pin/94857135897296674/,Success,#b9bdc1
Golden Retriever,image_6.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_6.jpg,21.52,3/26/2025 3:04,236x416,JPEG,https://www.pinterest.com/pin/709528116331792604/,Success,#2b2622
Golden Retriever,image_7.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_7.jpg,35.16,3/26/2025 3:05,362x544,JPEG,https://www.pinterest.com/pin/881298220836914463/,Success,#cbcad0
Golden Retriever,image_8.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_8.jpg,26,3/26/2025 3:05,236x295,JPEG,https://www.pinterest.com/pin/1021050546760794617/,Success,#bca509
Golden Retriever,image_9.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_9.jpg,116.99,3/26/2025 3:05,736x981,JPEG,https://www.pinterest.com/pin/934778466517077857/,Success,#ccdbf0
Golden Retriever,image_10.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_10.jpg,107.54,3/26/2025 3:06,735x838,JPEG,https://www.pinterest.com/pin/934778466517201900/,Success,#71695e
Golden Retriever,image_11.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_11.jpg,96.44,3/26/2025 3:06,736x920,JPEG,https://www.pinterest.com/pin/14073817579913046/,Success,#a68985
Golden Retriever,image_12.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_12.jpg,129.87,3/26/2025 3:06,736x981,JPEG,https://www.pinterest.com/pin/654921970847733146/,Success,#c1baaa
Golden Retriever,image_13.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_13.jpg,70,3/26/2025 3:06,735x898,JPEG,https://www.pinterest.com/pin/934778466517282309/,Success,#2e1115
Golden Retriever,image_14.jpg,D:\university\sem 8\Data\Final Project\Project_P2_810100207_810100247_810102480\database\pinterest_dogs\Golden_Retriever\image_14.jpg,21.52,3/26/2025 3:07,236x352,JPEG,https://www.pinterest.com/pin/385480049376568826/,Success,#3d3720
